CourseID	Certification Year	Name	Dist	Units	City	State	Measurer	Full state	City,State	Latitude	Longitude	Color	Certificate URL	Steet map	Driving directions	Date added	Replaces
QC-2019-027-BDC	2019	Rue Rachel 300 m Calibration Course	300	m	Chateauguay	QC		Quebec	Chateauguay,Quebec	45.3602416	-73.7493640	PURPLE	<a href='https://www.acroad.ca/certificates/2019/QC-2019-027-BDC.pdf' target='_blank'>QC-2019-027-BDC</a>	<a href='https://www.google.com/maps/place/45.3602416,-73.7493640' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.3602416,-73.7493640&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2019-019-PTBA	2019	Sawmill Road 2019 Calibration	300.000	m	Conestogo	ON		Ontario	Conestogo,Ontario	43.5412599	-80.5048699	PURPLE	<a href='https://www.acroad.ca/certificates/2019/ON-2019-019-PTBA.pdf' target='_blank'>ON-2019-019-PTBA</a>	<a href='https://www.google.com/maps/place/43.5412599,-80.5048699' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.5412599,-80.5048699&travelmode=driving' target='_blank'>Driving directions to course</a>		
AB-2018-025-BDC	2018	Sir Winston Churchill Avenue 303.879m Calibration Course	303.879	m	St. Albert	AB		Alberta	St. Albert,Alberta	53.6332390	-113.6288450	PURPLE	<a href='https://www.acroad.ca/certificates/2019/AB-2018-025-BDC.pdf' target='_blank'>AB-2018-025-BDC</a>	<a href='https://www.google.com/maps/place/53.6332390,-113.6288450' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=53.6332390,-113.6288450&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON02019-018-PTBA		Tommy Thompson Park Calibration Course	300.000	m	Toronto	ON		Ontario	Toronto,Ontario	43.6534817	-79.3839347	PURPLE	<a href='https://www.acroad.ca/certificates/2019/ON02019-018-PTBA.pdf' target='_blank'>ON02019-018-PTBA</a>	<a href='https://www.google.com/maps/place/43.6534817,-79.3839347' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6534817,-79.3839347&travelmode=driving' target='_blank'>Driving directions to course</a>		
NL-2019-015-PTBA	2019	Waterfordbridge Road Calibration Course	350.1469	m	St. John's	NL		Newfoundland and Labrador	St. John's,Newfoundland and Labrador	47.5646794	-52.7066964	PURPLE	<a href='https://www.acroad.ca/certificates/2019/NL-2019-015-PTBA.pdf' target='_blank'>NL-2019-015-PTBA</a>	<a href='https://www.google.com/maps/place/47.5646794,-52.7066964' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=47.5646794,-52.7066964&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2018-001-DRY	2018	Ambleside Park Calibration Course	300	m	West Vancouver	BC		British Columbia	West Vancouver,British Columbia	49.3311208	-123.1594790	PURPLE	<a href='https://www.acroad.ca/certificates/2018/BC-2018-001-DRY.pdf' target='_blank'>BC-2018-001-DRY</a>	<a href='https://www.google.com/maps/place/49.3311208,-123.1594790' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.3311208,-123.1594790&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2018-002-PTBA	2018	Ave St Gabriel Calibration Course	300	m	St Norbert	MB		Manitoba	St Norbert,Manitoba	49.7667921	-97.1481194	PURPLE	<a href='https://www.acroad.ca/certificates/2018/MB-2018-002-PTBA.pdf' target='_blank'>MB-2018-002-PTBA</a>	<a href='https://www.google.com/maps/place/49.7667921,-97.1481194' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.7667921,-97.1481194&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2018-001-BDC	2018	John Road 342.412m Calibration Course	342.412	m	North Saanich	BC		British Columbia	North Saanich,British Columbia	48.6563671	-123.4327940	PURPLE	<a href='https://www.acroad.ca/certificates/2018/BC-2018-001-BDC.pdf' target='_blank'>BC-2018-001-BDC</a>	<a href='https://www.google.com/maps/place/48.6563671,-123.4327940' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.6563671,-123.4327940&travelmode=driving' target='_blank'>Driving directions to course</a>		
AB-2017-015-BDC	2017	12th Av SE 300m Calibration Course	300	m	Calgary	AB		Alberta	Calgary,Alberta	51.0456064	-114.0575410	PURPLE	<a href='https://www.acroad.ca/certificates/2017/AB-2017-015-BDC.pdf' target='_blank'>AB-2017-015-BDC</a>	<a href='https://www.google.com/maps/place/51.0456064,-114.0575410' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=51.0456064,-114.0575410&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2017-006-DRY	2017	Dock Service Road Calibration Course	300	m	Hamilton	ON		Ontario	Hamilton,Ontario	43.2560802	-79.8728583	PURPLE	<a href='https://www.acroad.ca/certificates/2017/ON-2017-006-DRY.pdf' target='_blank'>ON-2017-006-DRY</a>	<a href='https://www.google.com/maps/place/43.2560802,-79.8728583' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.2560802,-79.8728583&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2017-018-BDC	2017	Front Rd. 300m Calibration Course	300	m	Kingston	ON		Ontario	Kingston,Ontario	44.3054151	-76.4283781	PURPLE	<a href='https://www.acroad.ca/certificates/2017/ON-2017-018-BDC.pdf' target='_blank'>ON-2017-018-BDC</a>	<a href='https://www.google.com/maps/place/44.3054151,-76.4283781' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.3054151,-76.4283781&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2017-067-BDC	2017	High Ridge Rd. 300m Calibration Course	300	m	Vernon	BC		British Columbia	Vernon,British Columbia	50.2668671	-119.2718157	PURPLE	<a href='https://www.acroad.ca/certificates/2017/BC-2017-067-BDC.pdf' target='_blank'>BC-2017-067-BDC</a>	<a href='https://www.google.com/maps/place/50.2668671,-119.2718157' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.2668671,-119.2718157&travelmode=driving' target='_blank'>Driving directions to course</a>		
BAH-2017-011-BDC	2017	Jollly Roger Dr. Calibration Course	304.8	m	Freeport, Bahamas				Freeport, Bahamas	26.5356810	-78.6953623	PURPLE	<a href='https://www.acroad.ca/certificates/2017/BAH-2017-011-BDC.pdf' target='_blank'>BAH-2017-011-BDC</a>	<a href='https://www.google.com/maps/place/26.5356810,-78.6953623' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=26.5356810,-78.6953623&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2017-014-BDC	2017	Lighthouse Route #3 300m Calibration Course	300	m	Brooklyn	NS		Nova Scotia	Brooklyn,Nova Scotia	44.0597128	-64.6809772	PURPLE	<a href='https://www.acroad.ca/certificates/2017/NS-2017-014-BDC.pdf' target='_blank'>NS-2017-014-BDC</a>	<a href='https://www.google.com/maps/place/44.0597128,-64.6809772' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.0597128,-64.6809772&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2017-089-BDC	2017	Mission Raceway Calibration Course	349.959	m	Mission	BC		British Columbia	Mission,British Columbia	49.1589351	-122.2835830	PURPLE	<a href='https://www.acroad.ca/certificates/2017/BC-2017-089-BDC.pdf' target='_blank'>BC-2017-089-BDC</a>	<a href='https://www.google.com/maps/place/49.1589351,-122.2835830' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.1589351,-122.2835830&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2017-001-PTBA	2017	pH245 300m Calibration Course	300	m	Treherne	MB		Manitoba	Treherne,Manitoba	49.6271787	-98.6979401	PURPLE	<a href='https://www.acroad.ca/certificates/2017/MB-2017-001-PTBA.pdf' target='_blank'>MB-2017-001-PTBA</a>	<a href='https://www.google.com/maps/place/49.6271787,-98.6979401' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.6271787,-98.6979401&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2017-002-PTBA	2017	Railway Avenue 300m Calibration Course	300	m	Treherne	MB		Manitoba	Treherne,Manitoba	49.6271787	-98.6979401	PURPLE	<a href='https://www.acroad.ca/certificates/2017/MB-2017-002-PTBA.pdf' target='_blank'>MB-2017-002-PTBA</a>	<a href='https://www.google.com/maps/place/49.6271787,-98.6979401' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.6271787,-98.6979401&travelmode=driving' target='_blank'>Driving directions to course</a>		
AB-2017-017-BDC	2017	Stadium Road 300m Calibration Course	300	m	Edmonton	AB		Alberta	Edmonton,Alberta	53.5462055	-113.4912410	PURPLE	<a href='https://www.acroad.ca/certificates/2017/AB-2017-017-BDC.pdf' target='_blank'>AB-2017-017-BDC</a>	<a href='https://www.google.com/maps/place/53.5462055,-113.4912410' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=53.5462055,-113.4912410&travelmode=driving' target='_blank'>Driving directions to course</a>		
AB-2016-041-BDC	2016	1 Ave NW 300m Calibration Course	300	m	Drumheller	AB		Alberta	Drumheller,Alberta	51.4015970	-112.6185167	PURPLE	<a href='https://www.acroad.ca/certificates/2016/AB-2016-041-BDC.pdf' target='_blank'>AB-2016-041-BDC</a>	<a href='https://www.google.com/maps/place/51.4015970,-112.6185167' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=51.4015970,-112.6185167&travelmode=driving' target='_blank'>Driving directions to course</a>		
AB-2016-037-BDC	2016	99 Ave. Service Rd. 300m Calibration Course	300	m	Fort Saskatchewan	SK		Saskatchewan	Fort Saskatchewan,Saskatchewan	53.7109918	-113.2181918	PURPLE	<a href='https://www.acroad.ca/certificates/2016/AB-2016-037-BDC.pdf' target='_blank'>AB-2016-037-BDC</a>	<a href='https://www.google.com/maps/place/53.7109918,-113.2181918' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=53.7109918,-113.2181918&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2016-046-BDC	2016	Boulvard Lévesque Est Calibration Course	300	m	Laval	QC		Quebec	Laval,Quebec	45.5571125	-73.7211779	PURPLE	<a href='https://www.acroad.ca/certificates/2016/QC-2016-046-BDC.pdf' target='_blank'>QC-2016-046-BDC</a>	<a href='https://www.google.com/maps/place/45.5571125,-73.7211779' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5571125,-73.7211779&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2016-086-BDC	2016	Cottam Road 300m Calibration Course	300	m	Port Alberni	BC		British Columbia	Port Alberni,British Columbia	49.2343668	-124.8056517	PURPLE	<a href='https://www.acroad.ca/certificates/2016/BC-2016-086-BDC.pdf' target='_blank'>BC-2016-086-BDC</a>	<a href='https://www.google.com/maps/place/49.2343668,-124.8056517' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.2343668,-124.8056517&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2016-019-BDC	2016	Highway 236 300m Calibration Course	300	m	Hants County	NS		Nova Scotia	Hants County,Nova Scotia	45.0381118	-63.8786323	PURPLE	<a href='https://www.acroad.ca/certificates/2016/NS-2016-019-BDC.pdf' target='_blank'>NS-2016-019-BDC</a>	<a href='https://www.google.com/maps/place/45.0381118,-63.8786323' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.0381118,-63.8786323&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2016-016-BDC	2016	HWY 332 Bayport Calibration Course	300	m	Bayport	NS		Nova Scotia	Bayport,Nova Scotia	44.3280236	-64.3180851	PURPLE	<a href='https://www.acroad.ca/certificates/2016/NS-2016-016-BDC.pdf' target='_blank'>NS-2016-016-BDC</a>	<a href='https://www.google.com/maps/place/44.3280236,-64.3180851' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.3280236,-64.3180851&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2016-024-BDC	2016	John Savage Ave. 300m Calibration Course	300	m	Dartmouth	NS		Nova Scotia	Dartmouth,Nova Scotia	44.6799707	-63.5720232	PURPLE	<a href='https://www.acroad.ca/certificates/2016/NS-2016-024-BDC.pdf' target='_blank'>NS-2016-024-BDC</a>	<a href='https://www.google.com/maps/place/44.6799707,-63.5720232' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.6799707,-63.5720232&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2016-095-BDC	2016	Ketchan St. 300m Calibration Course	300	m	Temiscaming	QC		Quebec	Temiscaming,Quebec	46.7219118	-79.0954543	PURPLE	<a href='https://www.acroad.ca/certificates/2016/QC-2016-095-BDC.pdf' target='_blank'>QC-2016-095-BDC</a>	<a href='https://www.google.com/maps/place/46.7219118,-79.0954543' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.7219118,-79.0954543&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2016-110-BDC	2016	Lindsay Fairgounds Laneway Calibration Course	300	m	Lindsay	ON		Ontario	Lindsay,Ontario	44.3551266	-78.7369939	PURPLE	<a href='https://www.acroad.ca/certificates/2016/ON-2016-110-BDC.pdf' target='_blank'>ON-2016-110-BDC</a>	<a href='https://www.google.com/maps/place/44.3551266,-78.7369939' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.3551266,-78.7369939&travelmode=driving' target='_blank'>Driving directions to course</a>		
SK-2016-015-BDC	2016	Lorne Avenue Calibration Course	325.462	m	Saskatoon	SK		Saskatchewan	Saskatoon,Saskatchewan	52.1318020	-106.6607670	PURPLE	<a href='https://www.acroad.ca/certificates/2016/SK-2016-015-BDC.pdf' target='_blank'>SK-2016-015-BDC</a>	<a href='https://www.google.com/maps/place/52.1318020,-106.6607670' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=52.1318020,-106.6607670&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2016-088-BDC	2016	Lorne Street 300m Calibration Course	300	m	Truro	NS		Nova Scotia	Truro,Nova Scotia	45.3656974	-63.2864971	PURPLE	<a href='https://www.acroad.ca/certificates/2016/NS-2016-088-BDC.pdf' target='_blank'>NS-2016-088-BDC</a>	<a href='https://www.google.com/maps/place/45.3656974,-63.2864971' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.3656974,-63.2864971&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2016-111-BDC	2016	Main St. (Hecla Village) 300m Calibration Course	300	m	Hecla	MB		Manitoba	Hecla,Manitoba	51.1350000	-96.6653000	PURPLE	<a href='https://www.acroad.ca/certificates/2016/MB-2016-111-BDC.pdf' target='_blank'>MB-2016-111-BDC</a>	<a href='https://www.google.com/maps/place/51.1350000,-96.6653000' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=51.1350000,-96.6653000&travelmode=driving' target='_blank'>Driving directions to course</a>		
NL-2016-059-BDC	2016	Marble Drive 500m Calibration Course	500	m	Corner Brook	NL		Newfoundland and Labrador	Corner Brook,Newfoundland and Labrador	48.9531700	-57.9473880	PURPLE	<a href='https://www.acroad.ca/certificates/2016/NL-2016-059-BDC.pdf' target='_blank'>NL-2016-059-BDC</a>	<a href='https://www.google.com/maps/place/48.9531700,-57.9473880' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.9531700,-57.9473880&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2016-018-BDC	2016	Marina Drive 300m Calibration Course	300	m	Ottawa	ON		Ontario	Ottawa,Ontario	45.4208777	-75.6901106	PURPLE	<a href='https://www.acroad.ca/certificates/2016/ON-2016-018-BDC.pdf' target='_blank'>ON-2016-018-BDC</a>	<a href='https://www.google.com/maps/place/45.4208777,-75.6901106' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.4208777,-75.6901106&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2016-005-DRY	2016	Mississauga Valley Blvd Calibration Course	300	m	Mississauga	ON		Ontario	Mississauga,Ontario	43.5884727	-79.6436580	PURPLE	<a href='https://www.acroad.ca/certificates/2016/ON-2016-005-DRY.pdf' target='_blank'>ON-2016-005-DRY</a>	<a href='https://www.google.com/maps/place/43.5884727,-79.6436580' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.5884727,-79.6436580&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2016-038-BDC	2016	North Hill Drive 300m Calibration Course	300	m	East St. Paul	MB		Manitoba	East St. Paul,Manitoba	49.9794880	-97.0147710	PURPLE	<a href='https://www.acroad.ca/certificates/2016/MB-2016-038-BDC.pdf' target='_blank'>MB-2016-038-BDC</a>	<a href='https://www.google.com/maps/place/49.9794880,-97.0147710' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.9794880,-97.0147710&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2016-132-BDC	2016	Ontario St. 300.089m Calibration Course	300.089	m	Kingston	ON		Ontario	Kingston,Ontario	44.3054151	-76.4283781	PURPLE	<a href='https://www.acroad.ca/certificates/2016/ON-2016-132-BDC.pdf' target='_blank'>ON-2016-132-BDC</a>	<a href='https://www.google.com/maps/place/44.3054151,-76.4283781' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.3054151,-76.4283781&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2016-049-BDC	2016	River Rd. 300m Calibration Course	300	m	Cayuga	ON		Ontario	Cayuga,Ontario	42.9497266	-79.8585358	PURPLE	<a href='https://www.acroad.ca/certificates/2016/ON-2016-049-BDC.pdf' target='_blank'>ON-2016-049-BDC</a>	<a href='https://www.google.com/maps/place/42.9497266,-79.8585358' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.9497266,-79.8585358&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2016-081-BDC	2016	rue Bellevue 300m Calibration Course	300	m	Pincourt	QC		Quebec	Pincourt,Quebec	45.3712020	-73.9860530	PURPLE	<a href='https://www.acroad.ca/certificates/2016/QC-2016-081-BDC.pdf' target='_blank'>QC-2016-081-BDC</a>	<a href='https://www.google.com/maps/place/45.3712020,-73.9860530' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.3712020,-73.9860530&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2016-076-BDC	2016	Rue de l'hotel de ville 300m Calibration Course	300	m	Repentigny	QC		Quebec	Repentigny,Quebec	45.7326055	-73.4528307	PURPLE	<a href='https://www.acroad.ca/certificates/2016/QC-2016-076-BDC.pdf' target='_blank'>QC-2016-076-BDC</a>	<a href='https://www.google.com/maps/place/45.7326055,-73.4528307' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.7326055,-73.4528307&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2016-123-BDC	2016	Simcoe Street 325.630m Calibration Course	325.630	m	Victoria	BC		British Columbia	Victoria,British Columbia	48.4283182	-123.3649530	PURPLE	<a href='https://www.acroad.ca/certificates/2016/BC-2016-123-BDC.pdf' target='_blank'>BC-2016-123-BDC</a>	<a href='https://www.google.com/maps/place/48.4283182,-123.3649530' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.4283182,-123.3649530&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2016-079-BDC	2016	Stable Drive Calibration Course	1	mi	Sydney	NS		Nova Scotia	Sydney,Nova Scotia	46.1382112	-60.1941912	PURPLE	<a href='https://www.acroad.ca/certificates/2016/NS-2016-079-BDC.pdf' target='_blank'>NS-2016-079-BDC</a>	<a href='https://www.google.com/maps/place/46.1382112,-60.1941912' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.1382112,-60.1941912&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2016-128-BDC	2016	Valour Way 300m Calibration Course	300	m	Halifax	NS		Nova Scotia	Halifax,Nova Scotia	44.6486180	-63.5859487	PURPLE	<a href='https://www.acroad.ca/certificates/2016/NS-2016-128-BDC.pdf' target='_blank'>NS-2016-128-BDC</a>	<a href='https://www.google.com/maps/place/44.6486180,-63.5859487' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.6486180,-63.5859487&travelmode=driving' target='_blank'>Driving directions to course</a>		
AB-2015-026-BDC	2015	117 St. NW 300m Calibration Course	300	m	Edmonton	AB		Alberta	Edmonton,Alberta	53.5462055	-113.4912410	PURPLE	<a href='https://www.acroad.ca/certificates/2015/AB-2015-026-BDC.pdf' target='_blank'>AB-2015-026-BDC</a>	<a href='https://www.google.com/maps/place/53.5462055,-113.4912410' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=53.5462055,-113.4912410&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2015-004-BDC	2015	Argyle Street 300m Calibration Course	300	m	Windsor	ON		Ontario	Windsor,Ontario	42.2858536	-82.9780695	PURPLE	<a href='https://www.acroad.ca/certificates/2015/ON-2015-004-BDC.pdf' target='_blank'>ON-2015-004-BDC</a>	<a href='https://www.google.com/maps/place/42.2858536,-82.9780695' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.2858536,-82.9780695&travelmode=driving' target='_blank'>Driving directions to course</a>		
PE-2015-028-BDC	2015	Brighton Rd. 400m Calibration Course	400	m	Charlottetown	PE		Prince Edward Island	Charlottetown,Prince Edward Island	46.2354187	-63.1265388	PURPLE	<a href='https://www.acroad.ca/certificates/2015/PE-2015-028-BDC.pdf' target='_blank'>PE-2015-028-BDC</a>	<a href='https://www.google.com/maps/place/46.2354187,-63.1265388' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.2354187,-63.1265388&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2015-005-BDC	2015	Cross St. 317.5925m Calibration Course	317.5925	m	Kelowna	BC		British Columbia	Kelowna,British Columbia	49.8879177	-119.4959020	PURPLE	<a href='https://www.acroad.ca/certificates/2015/BC-2015-005-BDC.pdf' target='_blank'>BC-2015-005-BDC</a>	<a href='https://www.google.com/maps/place/49.8879177,-119.4959020' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8879177,-119.4959020&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2015-009-DRY	2015	Lakeshore Ave (Hanlon's Point Island) Calibration Course	300	m	Toronto	ON		Ontario	Toronto,Ontario	43.6534817	-79.3839347	PURPLE	<a href='https://www.acroad.ca/certificates/2015/ON-2015-009-DRY.pdf' target='_blank'>ON-2015-009-DRY</a>	<a href='https://www.google.com/maps/place/43.6534817,-79.3839347' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6534817,-79.3839347&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2015-011-DRY	2015	Mississauga Rd Calibration Course	300	m	Brampton	ON		Ontario	Brampton,Ontario	43.6858320	-79.7599366	PURPLE	<a href='https://www.acroad.ca/certificates/2015/ON-2015-011-DRY.pdf' target='_blank'>ON-2015-011-DRY</a>	<a href='https://www.google.com/maps/place/43.6858320,-79.7599366' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6858320,-79.7599366&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2015-033-BDC	2015	NB Trail 300m Calibration Course	300	m	Perth-Andover	NB		New Brunswick	Perth-Andover,New Brunswick	46.7384475	-67.7057484	PURPLE	<a href='https://www.acroad.ca/certificates/2015/NB-2015-033-BDC.pdf' target='_blank'>NB-2015-033-BDC</a>	<a href='https://www.google.com/maps/place/46.7384475,-67.7057484' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.7384475,-67.7057484&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2015-041-BDC	2015	Read St. 300m Calibration Course	300	m	Merrickville	ON		Ontario	Merrickville,Ontario	44.9161119	-75.8369285	PURPLE	<a href='https://www.acroad.ca/certificates/2015/ON-2015-041-BDC.pdf' target='_blank'>ON-2015-041-BDC</a>	<a href='https://www.google.com/maps/place/44.9161119,-75.8369285' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.9161119,-75.8369285&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2015-012-BDC	2015	Stannus St. 300m Calibration Course	300	m	Windsor	NS		Nova Scotia	Windsor,Nova Scotia	44.9905115	-64.1363749	PURPLE	<a href='https://www.acroad.ca/certificates/2015/NS-2015-012-BDC.pdf' target='_blank'>NS-2015-012-BDC</a>	<a href='https://www.google.com/maps/place/44.9905115,-64.1363749' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.9905115,-64.1363749&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2015-008-BDC	2015	SW Marine Drive Calibration Course	300	m	Vancouver	BC		British Columbia	Vancouver,British Columbia	49.2608724	-123.1139520	PURPLE	<a href='https://www.acroad.ca/certificates/2015/BC-2015-008-BDC.pdf' target='_blank'>BC-2015-008-BDC</a>	<a href='https://www.google.com/maps/place/49.2608724,-123.1139520' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.2608724,-123.1139520&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2015-011-BDC	2015	Tweedsmuir Road 300m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2015/MB-2015-011-BDC.pdf' target='_blank'>MB-2015-011-BDC</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2015-010-BDC	2015	Vanier Drive 499.942m Calibration Course	499.942	m	Courtenay	BC		British Columbia	Courtenay,British Columbia	49.6894061	-124.9954959	PURPLE	<a href='https://www.acroad.ca/certificates/2015/BC-2015-010-BDC.pdf' target='_blank'>BC-2015-010-BDC</a>	<a href='https://www.google.com/maps/place/49.6894061,-124.9954959' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.6894061,-124.9954959&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2015-046-BDC	2015	Walton St. 300m Calibration Course	300	m	Cornwall	ON		Ontario	Cornwall,Ontario	45.0469989	-74.7333845	PURPLE	<a href='https://www.acroad.ca/certificates/2015/ON-2015-046-BDC.pdf' target='_blank'>ON-2015-046-BDC</a>	<a href='https://www.google.com/maps/place/45.0469989,-74.7333845' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.0469989,-74.7333845&travelmode=driving' target='_blank'>Driving directions to course</a>		
